customerID,SeniorCitizen,tenure_x,MonthlyCharges_x,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,True_Churn,Predicted_Churn_Probability,Contract,InternetService,PaymentMethod,tenure_y,MonthlyCharges_y
2659-VXMWZ,0,67,111.3,7482.1,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1,0.44550994,One year,Fiber optic,Electronic check,67,111.3
6559-RAKOZ,0,49,97.95,4917.9,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0,0.83697754,One year,Fiber optic,Electronic check,49,97.95
8809-XKHMD,0,72,100.55,7325.1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,0,0.002270997,Two year,Fiber optic,Bank transfer (automatic),72,100.55
6365-HITVU,0,71,87.25,6328.7,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.0016991266,Two year,DSL,Credit card (automatic),71,87.25
0134-XWXCE,1,44,74.85,3268.05,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,0,0.067366354,One year,DSL,Bank transfer (automatic),44,74.85
9720-JJJOR,0,41,60.3,2511.3,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0.120912455,One year,DSL,Bank transfer (automatic),41,60.3
2782-LFZVW,0,11,58.95,601.6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,0.4026259,Month-to-month,DSL,Mailed check,11,58.95
6112-KTHFQ,0,13,19.3,279.3,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.109429784,Month-to-month,No,Mailed check,13,19.3
9220-ZNKJI,1,55,88.8,4805.3,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0,0.01895179,Two year,Fiber optic,Credit card (automatic),55,88.8
9820-RMCQV,0,11,48.55,501.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.18211569,Month-to-month,DSL,Credit card (automatic),11,48.55
9013-AQORL,0,48,45.55,2108.35,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0.22382523,Month-to-month,DSL,Credit card (automatic),48,45.55
2040-OBMLJ,0,31,81.7,2548.65,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,0.03495605,One year,Fiber optic,Credit card (automatic),31,81.7
5574-NXZIU,0,63,109.2,7049.75,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.15820378,Two year,Fiber optic,Credit card (automatic),63,109.2
5446-DKWYW,1,61,65.2,3965.05,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0,0.03770287,One year,DSL,Electronic check,61,65.2
0480-KYJVA,0,72,24.25,1784.5,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.002166763,Two year,No,Credit card (automatic),72,24.25
1074-AMIOH,0,53,108.25,5935.1,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.18479802,Month-to-month,Fiber optic,Bank transfer (automatic),53,108.25
0015-UOCOJ,1,7,48.2,340.35,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5251386,Month-to-month,DSL,Electronic check,7,48.2
0256-LTHVJ,0,28,81.05,2227.1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.3700102,Month-to-month,Fiber optic,Electronic check,28,81.05
4547-LYTDD,0,16,72.65,1194.3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.37679717,Month-to-month,Fiber optic,Electronic check,16,72.65
1077-HUUJM,0,7,71.05,472.65,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6487425,Month-to-month,Fiber optic,Electronic check,7,71.05
2041-JIJCI,0,5,64.0,370.25,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.5645909,Month-to-month,DSL,Electronic check,5,64.0
1555-HAPSU,0,71,23.9,1663.5,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0050166138,Two year,No,Credit card (automatic),71,23.9
4323-SADQS,0,7,34.5,279.25,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1,0.649881,Month-to-month,DSL,Electronic check,7,34.5
3292-PBZEJ,1,11,111.4,1183.05,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.75065213,Month-to-month,Fiber optic,Electronic check,11,111.4
6203-HBZPA,0,52,63.9,3334.95,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.010067299,Two year,DSL,Credit card (automatic),52,63.9
9755-JHNMN,0,49,67.4,3306.85,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0,0.015959796,Two year,DSL,Bank transfer (automatic),49,67.4
7369-TRPFD,0,19,18.8,279.2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.00365482,One year,No,Mailed check,19,18.8
9878-TNQGW,0,2,80.95,171.15,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.7821946,Month-to-month,Fiber optic,Electronic check,2,80.95
2279-AXJJK,0,52,95.65,5088.4,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,0,0.34008515,Month-to-month,Fiber optic,Credit card (automatic),52,95.65
5016-IBERQ,0,23,84.25,1968.1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5441272,Month-to-month,Fiber optic,Electronic check,23,84.25
1016-DJTSV,1,8,69.7,572.85,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.6070468,Month-to-month,Fiber optic,Electronic check,8,69.7
8433-WPJTV,1,65,103.9,6767.1,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0,0.19116397,One year,Fiber optic,Bank transfer (automatic),65,103.9
8903-XEBGX,0,2,55.3,108.65,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,0.7014553,Month-to-month,DSL,Electronic check,2,55.3
2632-TACXW,0,62,23.65,1416.75,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0066292295,Two year,No,Bank transfer (automatic),62,23.65
7952-OBOYL,0,3,89.85,244.45,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,0,0.8622701,Month-to-month,Fiber optic,Mailed check,3,89.85
1470-PSXNM,0,49,93.65,4520.15,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,0,0.7929582,One year,Fiber optic,Electronic check,49,93.65
6227-HWPWX,0,15,69.0,994.8,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.29597726,Month-to-month,Fiber optic,Bank transfer (automatic),15,69.0
5924-SNGKP,0,41,20.25,865.0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.012406403,One year,No,Credit card (automatic),41,20.25
8818-DOPVL,1,46,104.45,4863.85,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.40000075,Month-to-month,Fiber optic,Electronic check,46,104.45
4521-WFJAI,0,56,25.95,1444.05,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.017583027,Two year,No,Bank transfer (automatic),56,25.95
4724-WXVWF,0,48,95.4,4445.3,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.2849893,Month-to-month,Fiber optic,Electronic check,48,95.4
3717-OEAUQ,0,2,70.7,129.2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5403674,Month-to-month,Fiber optic,Mailed check,2,70.7
8165-ZJRNM,0,72,23.75,1679.25,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0025782136,Two year,No,Bank transfer (automatic),72,23.75
7838-LAZFO,0,45,78.8,3597.5,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0,0.13335745,One year,DSL,Bank transfer (automatic),45,78.8
0513-RBGPE,0,37,62.8,2278.75,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0,0.06815558,Two year,DSL,Credit card (automatic),37,62.8
7251-XFOIL,0,61,89.2,5500.6,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0.03065632,Month-to-month,Fiber optic,Mailed check,61,89.2
2525-GVKQU,0,60,20.6,1093.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.022134457,Two year,No,Mailed check,60,20.6
7579-OOPEC,1,2,50.15,115.1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.28966162,Month-to-month,DSL,Credit card (automatic),2,50.15
3795-GWTRD,0,63,75.55,4707.85,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0,0.027393049,Two year,DSL,Credit card (automatic),63,75.55
4750-ZRXIU,1,4,84.6,360.1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.90063685,Month-to-month,Fiber optic,Electronic check,4,84.6
5445-PZWGX,0,62,102.0,6529.25,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,1,0.015969407,One year,Fiber optic,Electronic check,62,102.0
0516-UXRMT,0,62,92.05,5755.8,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,0,0.0731925,One year,Fiber optic,Electronic check,62,92.05
0727-BNRLG,0,69,97.65,6743.55,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,0,0.04209452,Two year,Fiber optic,Credit card (automatic),69,97.65
3932-CMDTD,0,4,105.65,443.9,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1,0.5980375,One year,Fiber optic,Electronic check,4,105.65
1264-FUHCX,0,49,56.3,2780.6,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0,0.15640011,One year,DSL,Credit card (automatic),49,56.3
6194-HBGQN,0,51,81.15,4126.2,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,0,0.037019856,One year,DSL,Credit card (automatic),51,81.15
4524-QCSSM,0,26,44.65,1156.55,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0.4838999,Month-to-month,DSL,Bank transfer (automatic),26,44.65
4570-QHXHL,0,9,43.75,405.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.45582888,Month-to-month,DSL,Electronic check,9,43.75
2972-YDYUW,0,57,94.7,5468.95,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,0,0.057411283,One year,Fiber optic,Electronic check,57,94.7
2061-VVFST,0,37,19.5,805.2,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.15643176,Month-to-month,No,Bank transfer (automatic),37,19.5
6874-SGLHU,0,30,97.0,3021.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,0,0.18670934,One year,Fiber optic,Bank transfer (automatic),30,97.0
9844-FELAJ,1,70,107.9,7475.85,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0,0.1932409,One year,Fiber optic,Electronic check,70,107.9
